id,characters
107,Peter Griffin
107,James Woods
107,Lois Griffin
107,Meg Griffin
107,Chris Griffin
107,Stewie Griffin
107,Brian Griffin
107,Quagmire
107,Cleveland Brown
107,Joe Swanson
107,Tom Tucker
107,Diane Simmons
107,Spider-Man
107,Vern and Johnny
107,David Letterman
107,Foghorn Leghorn
107,Michael Richards
107,G.I. José
107,Colonel Sanders
107,Dr. Lee Feldstein
107,The Handlemans
107,James Brady
107,Rob
107,Barry Manilow
108,Peter Griffin
108,Lois Griffin
108,Brian Griffin
108,Meg Griffin
108,Chris Griffin
108,Stewie Griffin
108,Quagmire
108,Cleveland Brown
108,Herbert
108,Nathan Lane
108,Jaws
108,Evil Monkey
108,Haskell
108,The Osmonds
108,Gregory Peck
108,Audrey Hepburn
108,Black Box
109,Brian Griffin
109,Dylan Flannigan
109,Stewie Griffin
109,Meg Griffin
109,Peter Griffin
109,Lois Griffin
109,Chris Griffin
109,Tracy Flannigan
109,Quagmire
109,Cleveland Brown
109,Joe Swanson
109,Herbert
109,Evil Monkey
109,Sonny
109,Al Harrington
109,Tom Tucker
109,Tomik and Bellgarde
109,Paul
109,The Pink Panther
109,Matthew McConaughey
109,Dorothy Gale
109,The Tin Man
109,The Scarecrow
109,The Cowardly Lion
110,Peter Griffin
110,Chris Griffin
110,Anna
110,Lois Griffin
110,Meg Griffin
110,Stewie Griffin
110,Brian Griffin
110,Mayor Adam West
110,Quagmire
110,Cleveland Brown
110,Joe Swanson
110,Bonnie Swanson
110,Dr. Jewish
110,Mort Goldman
110,Adrien Beaky
110,Shelley Boothbishop
110,Betty
110,Barbara
110,Tom Hanks
110,E.T.
110,O.J. Simpson
111,Brian Griffin
111,Stewie Griffin
111,Carolyn
111,Cleveland Brown
111,Peter Griffin
111,Lois Griffin
111,Quagmire
111,Joe Swanson
111,Fjurg Van Der Ploeg
111,Horton
111,Woodstock
111,Roxane
111,Jane
111,Christian
111,Cyrano de Bergerac
111,Loretta Brown
112,Peter Griffin
112,Jesus Christ
112,Lois Griffin
112,Brian Griffin
112,Chris Griffin
112,Meg Griffin
112,Stewie Griffin
112,Cleveland Brown
112,George W. Bush
112,Marlee Matlin
112,Jay Leno
112,Tom Tucker
112,God
112,Mayor Adam West
112,Paris Hilton
112,Perez Hilton
112,Dane Cook
112,Star Jones
112,Dave Coulier
112,Effeminate cow
112,Nicole Richie
112,The Pussycat Dolls
113,Brian Griffin
113,Stewie Griffin
113,Mort Goldman
113,Lois Griffin
113,Peter Griffin
113,Meg Griffin
113,Chris Griffin
113,Quagmire
113,Cleveland Brown
113,Joe Swanson
113,Bonnie Swanson
113,Muriel Goldman
113,Chaim and Sarah Goldman
113,Jensen
113,Prince Vultan
113,Adolf Hitler
113,Steve Buscemi
113,Scarlett Johansson
113,Rick Moranis
113,Joe Swanson Greene
113,John Candy
113,Winston Churchill
113,Nancy Astor
114,Peter Griffin
114,Lois Griffin
114,Brian Griffin
114,Stewie Griffin
114,Chris Griffin
114,Meg Griffin
114,Cleveland Brown
114,Glenn Quagmire
114,Bruce
114,Carl
114,Mayor Adam West
114,Joe Swanson
114,Aquaman
114,Rupert
114,James Gandolfini
114,Fat Albert
114,the Cosby Kids
114,Fozzie Bear
114,Robin Williams
114,Eric
114,Don Knotts
114,Sean Connery
114,Matthew Fox
114,Kate Austen
114,Patrick Swayze
114,Demi Moore
114,Joseph & Mary
115,Peter Griffin
115,Brian Griffin
115,Stewie Griffin
115,New Brian Griffin
115,Lois Griffin
115,Meg Griffin
115,Chris Griffin
115,Cleveland Brown
115,Quagmire
115,Joe Swanson
115,Buzz Killington
115,Carol Alt
115,Johnny Knoxville
115,Bam Margera
115,Jason Acuña
115,Steve-O
115,Preston Lacy
115,Chris Griffin Pontius
115,Abraham Lincoln
115,Dale
115,Bernie the Hamster
115,Mumm-ra
115,Rupert
115,Storyteller
116,Peter Griffin
116,Brian Griffin
116,Stewie Griffin
116,Frank Sinatra
116,Jr.
116,Lois Griffin
116,Meg Griffin
116,Chris Griffin
116,Cleveland Brown
116,Quagmire
116,Bruce
116,Angela
116,Omar
116,Judge
116,Michael Jackson
116,Diane Simmons
116,Tom Tucker
116,Andy Dick
116,Dakota
116,New Bedford
116,Mrs. Wilson
116,Quagmire's kids
116,Abraham Lincoln
116,Mary Todd Lincoln
116,Suzy
116,John Wilkes Booth
116,Fjurg Van Der Ploeg
116,Sinbad
116,Bruce Jenner
116,Kim-Lee Sung
116,Matt Damon
116,Leonardo DiCaprio
116,Mike and Stacy
116,John Hammond
116,Emperor Palpatine
116,Prince
116,Yosemite Sam
117,Peter Griffin
117,Bonnie Swanson
117,Joe Swanson
117,Susie Swanson
117,Meg Griffin
117,Lois Griffin
117,Stewie Griffin
117,Brian Griffin
117,Chris Griffin
117,Quagmire
117,Cleveland Brown
117,Dr. Hartman
117,Seamus
117,Carter Pewterschmidt
117,Barbara Pewterschmidt
117,Bill Gates
117,Mort Goldman
117,Jeff Bridges
117,Laura Linney
117,Reese Witherspoon
117,Jon Cryer
117,Charlie Sheen
117,Jackson Pollock
117,Live Studio Ostrich
117,Sean Hannity
117,Droopy Dog
117,Consuela
117,Ludwig van Beethoven
117,Megatron
117,Fjurg Van Der Ploeg
118,Peter Griffin
118,Lois Griffin
118,'Til Death
118,Meg Griffin
118,Chris Griffin
118,Stewie Griffin
118,Brian Griffin
118,Cleveland Brown
118,Quagmire
118,Joe Swanson
118,Herbert
118,Scott
118,Mort Goldman
118,Uncle Ray
118,Ronald Reagan
118,Mikhail Gorbachev
118,Matt Damon
118,Sean Connery
118,Meredith Baxter
118,Rick
118,James Bond
119,Peter Griffin
119,Lois Griffin
119,Chris Griffin
119,Meg Griffin
119,Stewie Griffin
119,Brian Griffin
119,O.J. Simpson
119,Cleveland Brown
119,Joe Swanson
119,Glenn Quagmire
119,Mayor Adam West
119,Homer Simpson
119,Ernie the Giant Chicken
119,Bonnie Swanson
119,Jillian
119,Diane Simmons
119,Tom Tucker
119,Seamus
119,Tricia Takanawa
119,Dr. Hartman
119,Mort Goldman
119,Muriel Goldman
119,Herbert
119,Bruce
119,Ollie Williams
119,James William Bottomtooth III
119,Jim Kaplan
119,Shauna Parks
119,Opie
119,Connie DiMico
119,Al Harrington
119,Millie the Jamaican Maid
119,Robert Mitchum
119,Michael J. Fox
119,Conway Twitty
119,Dumb Beaver
119,Fred Goldman
120,Peter Griffin
120,Lois Griffin
120,Meg Griffin
120,Chris Griffin
120,Brian Griffin
120,Stewie Griffin
120,Cleveland Brown
120,Joe Swanson
120,Glenn Quagmire
120,Bonnie Swanson
120,Bruce
120,Mayor Adam West
120,Rush Limbaugh
120,Michael Moore
120,Rhonda Latimer
120,John Moschitta
120,Jr.
120,Seth Rogen
120,Ellen DeGeneres
120,Fred Savage
120,Al Gore
120,Ann Coulter
120,Peter Griffin Chernin
120,Batman
120,Mike Logan
120,Lennie Briscoe
120,Uncensored version: Patrick Stewart
120,Consuela
120,Seamus
120,Al Harrington
120,Poopyface Tomatonose
120,Colonel Tushfinger
120,Red Hineymonkey
120,Bitchduck
121,Meg Griffin
121,Stewie Griffin
121,Brian Griffin
121,Peter Griffin
121,Lois Griffin
121,Chris Griffin
121,Quagmire
121,Cleveland Brown
121,Mayor Adam West
121,Diane Simmons
121,Tom Tucker
121,Dr. Hartman
121,Jesus Christ
121,God
121,Britney Spears
121,Kirk Cameron
121,Calvin and Hobbes
121,Rupert
121,Alan Thicke
121,Jeremy Miller
121,Michael Dorn
121,Wil Wheaton
121,Patrick Stewart
121,LeVar Burton
121,Cheryl Gates McFadden
121,Denise Crosby
121,Brent Spiner
121,Marina Sirtis
121,Jonathan Frakes
121,David Goodman
121,Rob Lowe
121,Adam West
121,Uncensored version: Carl
121,Initial broadcast only: William Shatner
122,Stewie Griffin
122,Brian Griffin
122,Peter Griffin
122,Lois Griffin
122,Chris Griffin
122,Meg Griffin
122,Quagmire
122,Joe Swanson
122,Cleveland Brown
122,James
122,Opie
122,Seamus
122,James William Bottomtooth III
122,Herbert
122,Evil Monkey
122,Mayor Adam West
122,Tom Tucker
122,Diane Simmons
122,Ollie Williams
122,Carter Pewterschmidt
122,Michael Jackson
122,Woody Harrelson
122,Helen Keller
122,Groucho Marx
122,Adolf Hitler
122,Tina Fey
122,Amy Poehler
123,Chris Griffin
123,Stewie Griffin
123,Connie DiMico.
123,Peter Griffin
123,Lois Griffin
123,Meg Griffin
123,Brian Griffin
123,Susie Swanson
123,Joe Swanson
123,Bonnie Swanson
123,Glenn Quagmire
123,Cleveland Brown
123,Neil Goldman
123,Gina
123,Doug
123,Fred Flintstone
123,Smiley McGee
123,Santa Claus
123,Lady and the Tramp
123,Michael Vick
123,Adam Sandler
123,Rupert
123,Principal Shepherd
124,Brian Griffin
124,Lauren Conrad
124,Derek Wilcox
124,Jillian Russell
124,Peter Griffin
124,Stewie Griffin
124,Lois Griffin
124,Meg Griffin
124,Chris Griffin
124,Quagmire
124,B. Ryan
124,Lee
124,Emily
124,The A-Team
124,Mr. Magoo
124,Dr. Zaius
124,Audrina Patridge
124,Justin Brescia
124,Brody Jenner
124,Heidi Montag
124,Whitney Port
124,Jay Leno
124,Craig Ferguson
124,Jimmy Fallon
124,Bill Cosby
124,Sting
124,Lindsay Lohan Uncensored version: Bruce
124,Steven
124,Jason Voorhees
125,Peter Griffin as Himself and Petey LaChance and Andy Dufresne
125,"Richard Dreyfuss as ""The Writer"" (Adult Petey LaChance)"
125,"Cleveland Brown as Cleve Brown and Ellis ""Red"" Redding"
125,Joe Swanson as Joey Duchamp and Officer Buster and Bogs Diamond
125,Brian Griffin as Chopper and Paul Sheldon
125,Stewie Griffin as Old Man Pressman and Stewie Griffin Wilkes
125,Glenn Quagmire as Quag Chambers and Heywood
125,Lois Griffin as Marcia the Publicist
125,Dr. Hartman (DVD Only)
125,Mayor Adam West as Ace Merill
125,Carter Pewterschmidt as Warden Samuel Norton
125,Seamus as Captain Byron Hadley
125,Meg Griffin as The Body
125,Rupert
125,Stephen King
125,Marmaduke
125,Beast Man
125,Mer-Man
125,Thomas Magnum
125,Higgins
125,George Wendt
125,Joaquin Phoenix
125,David Cassidy
126,Peter Griffin
126,Griffin Peterson
126,Lady Redbush
126,Brian Griffin
126,King Stewart III
126,Chris Griffin
126,Meg Griffin
126,Joe Swanson
126,Quagmire
126,Cleveland Brown
126,Madame Claude
126,Carter Redbush
126,Seamus
126,Jake Tucker
126,Tom Tucker
126,Mort Goldman
126,Paul Lynde
126,Madonna
126,Meg Griffin Peterson
127,Stewie Griffin
127,Brian Griffin
127,Peter Griffin
127,Lois Griffin
127,Meg Griffin
127,Chris Griffin
127,Glenn Quagmire
127,Joe Swanson
127,Mort Goldman
127,Mayor Adam West
127,Herbert
127,Tom Tucker
127,Bruce
127,Cleveland Brown
127,Mayor McCheese
127,Jacqueline McCheese
127,Optimus Prime
127,He-Man
127,Lion-O
127,Flint
127,Jodie Foster
127,Barbershop Quartet
127,Low-Resolution Universe counterparts
127,Homosexual Men
127,Misleading Portrait Handlers
127,Two-Headed counterparts
127,Japan-Dominated counterparts
127,Disney-style counterparts
127,Bedrockian counterparts
127,Robot Chicken figure counterparts
128,Lois Griffin
128,Peter Griffin
128,Joe Swanson
128,Quagmire
128,Chris Griffin
128,Meg Griffin
128,Stewie Griffin
128,Brian Griffin
128,Horace
128,Francis Griffin
128,Dr. Hartman
128,Barbara Pewterschmidt
128,Carter Pewterschmidt
128,Mort Goldman
128,Max Weinstein
128,Rabbi Goldberg
128,Jesus Christ
128,Lady Macbeth
128,Kathy Ireland
128,Mark Wahlberg
128,Luke Walton (DVD Only)
129,Stewie Griffin
129,Brian Griffin
129,Chevy Chase
129,Dan Aykroyd
129,Lois Griffin
129,Peter Griffin
129,Chris Griffin
129,Meg Griffin
129,Joe Swanson
129,Glenn Quagmire
129,Cornelius
129,Mayor Adam West
129,Black
129,White
129,Wilma Rudolph
129,Clint Howard
129,Vladimir Putin
129,James Lipton
129,Mike Brady
129,Alice
129,Cleveland Brown
129,Tim
129,Uncensored version: Ronald Reagan
130,Brian Griffin
130,Rita
130,Peter Griffin
130,Lois Griffin
130,Stewie Griffin
130,Meg Griffin
130,Chris Griffin
130,Mayor Adam West
130,Joe Swanson
130,Charlie Brown
130,Lucy van Pelt
130,Nicole
130,Patrick Swayze
130,Whitney Houston
130,Bobby Brown
130,Mrs. Garrett
130,Bruce Willis
130,Reginald VelJohnson
130,Paul Gleason
130,"Robin Williams,Eddie Murphy"
130,Richard Pryor
130,Robert De Niro
130,Uma Thurman
130,Bill Murray
130,Dennis Quaid
130,Louis Gossett
130,Jr.
130,Promotional appearance: Manny
130,Diego
130,Sid
130,C-3PO
130,Princess Leia
130,Han Solo
130,Luke Skywalker
131,Stewie Griffin
131,Chris Griffin
131,Evil Monkey
131,Miley Cyrus
131,Meg Griffin
131,Brian Griffin
131,Lois Griffin
131,Peter Griffin
131,Quagmire
131,God
131,Jake Tucker
131,Herbert
131,Meg Griffin's Evil Monkey
131,Sir Henry Giantholeinthetorso Wickenshire
131,Sir Joseph Broadfront
131,Ellen Barkin
131,Kelly McGillis
131,Billy Ray Cyrus
131,Aquaman
131,Uncensored version: Jerry
132,Peter Griffin
132,Stewie Griffin
132,Glenn Quagmire
132,Anna Lee Quagmire
132,Lois Griffin
132,Meg Griffin
132,Chris Griffin
132,Brian Griffin
132,Candy
132,Joe Swanson
132,Bonnie Swanson
132,Fred Flintstone
132,Dino
132,Bamm-Bamm Rubble
132,Pebbles Flintstone
132,Bitch-Stewie Griffin
132,Bitch-Brian Griffin
132,Janet Stalling
132,Bobby Stalling
133,Peter Griffin
133,Jerome
133,Brian Griffin
133,Glenn Quagmire
133,Stewie Griffin
133,Lois Griffin
133,Chris Griffin
133,Meg Griffin
133,Joe Swanson
133,Horace
133,Black Jesus
133,Jeffery Fecalman
133,Brenda Quagmire
133,Frank Sinatra
133,Dean Martin
133,Sammy Davis
133,Jr.
133,Statler
133,Kevin Connolly
133,Ralph Furley
133,Lewis and Clark
133,Tomik and Bellgarde (DVD Only)
134,Brian Griffin
134,Stewie Griffin
134,Peter Griffin
134,Lois Griffin
134,Consuela
134,Chris Griffin
134,Meg Griffin
134,Joe Swanson
134,Quagmire
134,Mort Goldman
134,Bruce
134,Mayor Adam West
134,Bonnie Swanson
134,Kathy
134,Rupert
134,Mikey
134,Bill
134,Chris Griffin Matthews
134,Harry Reid
134,Kurtwood Smith
134,Barney the Dog
134,Tom Tucker
134,Diane Simmons
135,Peter Griffin
135,Lois Griffin
135,Carter Pewterschmidt
135,Brian Griffin
135,Stewie Griffin
135,Chris Griffin
135,Meg Griffin
135,Quagmire
135,Joe Swanson
135,Barbara Pewterschmidt
135,Mort Goldman
135,Kenneth Gould
135,Dr. Gregory House
135,Leonard Hofstadter
135,Sheldon Cooper
135,Penny
135,Hamburger Helper
135,Cheeseburger Helper
135,Jeremy Irons
135,Marleen
135,Tomik and Bellgarde
136,Dwayne Johnson
136,Chris Griffin
136,Meg Griffin
136,Brian Griffin
136,Stewie Griffin
136,Ernie the Giant Chicken
136,Joe Swanson
136,Dr. Hartman
136,Seamus
136,Rupert
136,Phil
136,Callaghan Family
136,Richard Dawson
136,Robin Williams
136,Dwayne Johnson
136,Paul Hogan
136,Tiffani Thiessen
136,Herbert
136,DVD only: Tomik and Bellgarde
137,Meg Griffin
137,Brian Griffin
137,Peter Griffin
137,Lois Griffin
137,Chris Griffin
137,Stewie Griffin
137,Joe Swanson
137,Rupert
137,Mayor Adam West
137,Tom Tucker
137,Diane Simmons
137,Connie DiMico
137,Gina
137,Doug
137,Herbert
137,Mort Goldman
137,Satan
137,Consuela
137,Rodrigo
137,Luke
137,Drunk Billy
137,Jeremy
137,Janine
137,Goofy
137,Jim Carrey
137,Jenny McCarthy
138,Peter Griffin
138,Chris Griffin
138,Stewie Griffin
138,Meg Griffin
138,Lois Griffin
138,Brian Griffin
138,Quagmire
138,Joe Swanson
138,Carter Pewterschmidt
138,Barbara Pewterschmidt
138,Horowitz
138,James T. Kirk
138,Mr. Spock
138,Dr. McCoy
138,Mr. Sulu
138,Mr. Chekov
138,Lt. Uhura
138,Tom Tucker
138,Diane Simmons
138,Estelle Lewis
138,Mayor Adam West
138,Bruce
138,Tomik and Bellgarde
138,Ellen
138,Sir Chadwell Heath
138,Harry Truman
139,Stewie Griffin
139,Meg Griffin
139,Lois Griffin
139,Julie
139,Anthony
139,Peter Griffin
139,Brian Griffin
139,Chris Griffin
139,Cleveland Brown
139,Quagmire
139,Joe Swanson
139,Dr. Hartman
139,Carl
139,Horace
139,Jake Tucker
139,Tom Tucker
139,Diane Simmons
139,Mort Goldman
139,Bonnie Swanson
139,Jesus Christ
139,God
139,Herbert
139,Carter Pewterschmidt
139,Mayor Adam West
139,Dotty Campbell
139,Dave Campbell
139,Ernie the Giant Chicken
139,Rupert
139,Tomik and Bellgarde
139,Bruce
139,Tricia Takanawa
139,Angela
139,Opie
139,RJ
139,Justin
139,Randall
139,Mother Maggie
139,Dan
139,Mail clerk Sam
139,Large Bird and Moody Green Garbage Creature
139,Bernie & Gert
139,Ryan Seacrest
139,James Earl Jones
139,George Lucas
140,Peter Griffin
140,Angela
140,Stewie Griffin
140,Chris Griffin
140,Meg Griffin
140,Lois Griffin
140,Brian Griffin
140,Quagmire
140,Joe Swanson
140,Mort Goldman
140,Mayor Adam West
140,Tom Tucker
140,Ollie Williams
140,Horace
140,Jared
140,"""The Guy in the White Hat"" Griffin"
140,Richard Dreyfuss
140,Rene Russo
140,Robert Mitchum
140,Harvey Levin
140,Max Hodges
140,Ron
140,Paul Uncensored version: Rubik
140,the Amazing Cube
141,Brian Griffin
141,Chris Griffin
141,Meg Griffin
141,Stewie Griffin
141,James Woods
141,Lois Griffin
141,Peter Griffin
141,Quagmire
141,Bonnie Swanson
141,Joe Swanson
141,Rupert
141,Gordon and Jeremy
141,Todd Goldstein
141,Rob Lotterstein
141,Hillary
141,Mr. Nubbins
141,Jaws
141,Big Jaws
141,Charlie Sheen
141,Jon Cryer
141,Angus T. Jones
141,Elijah Wood
141,Adolf Hitler
142,Peter Griffin
142,Lois Griffin
142,Meg Griffin
142,Chris Griffin
142,Stewie Griffin
142,Brian Griffin
142,Quagmire
142,Joe Swanson
142,Tom Tucker
142,Diane Simmons
142,Tricia Takanawa
142,Jesus Christ
142,Mort Goldman
142,Mayor Adam West
142,Herbert
142,Judge
142,Grover
142,Bluto
142,Montecore
142,Some Guy with a Hat
142,Lion-O
142,He-Man
142,Trapjaw
142,Optimus Prime
142,Destro
142,Anne Hathaway
142,Neil Patrick Harris
142,Tommy Lee
142,Daniel Day-Lewis
142,Henry Kissinger
142,Stephen Hawking
142,Coldplay
143,Brian Griffin
143,Stewie Griffin
143,Appearing only in the musical numbers segment - Peter Griffin
143,Lois Griffin
143,Meg Griffin
143,Cleveland Brown
143,Tom Tucker
143,Diane Simmons
143,Mayor Adam West
143,Neil Goldman
143,Pearl Burton
143,Mickey McFinnigan
143,Herbert
143,Doug the jock
143,O'Brian Griffin
143,Tom Brady
143,Corey Feldman
143,Corey Haim
143,Sandy Duncan
144,Glenn Quagmire
144,Dan/Ida Quagmire
144,Brian Griffin
144,Peter Griffin
144,Lois Griffin
144,Stewie Griffin
144,Chris Griffin
144,Meg Griffin
144,Joe Swanson
144,Bonnie Swanson
144,Dr. Hartman
144,Mayor Adam West
144,Aquaman
144,Wally
144,Ann Coulter Uncensored version: Whoopi Goldberg
144,Barbara Walters
144,Elisabeth Hasselbeck
145,Peter Griffin
145,Glenn Quagmire
145,Joe Swanson
145,Cleveland Brown
145,Lois Griffin
145,Chris Griffin
145,Meg Griffin
145,Brian Griffin
145,Stewie Griffin
145,Bonnie Swanson
145,Donna Tubbs-Brown
145,Rallo Tubbs
145,Cleveland Brown
145,Jr.
145,Bruce
145,Consuela
145,Dr. Hartman
145,Mayor Adam West
145,Angela
145,Opie
145,Gus
145,Stephen Hawking
145,Bill Gates
145,Herbert
145,Jesse
145,Tom Tucker
145,Al Harrington
145,Principal Shepherd
145,Sal Russo
145,The Dean
145,Bender
145,Freddy Krueger
145,REO Speedwagon
145,Kevin Cronin
145,John Payne
145,(Uncensored version): Warren Buffett
146,Chris Griffin as Himself and Luke Skywalker
146,Peter Griffin as Himself and Han Solo
146,Lois Griffin as Herself and Princess Leia
146,Stewie Griffin as Himself and Darth Vader
146,Brian Griffin as Himself and Chewbacca
146,Glenn Quagmire as C-3PO
146,Cleveland Brown as R2-D2
146,Herbert as Obi-Wan Kenobi
146,Carl as Yoda
146,Mort Goldman as Lando Calrissian
146,Ernie the Giant Chicken as Boba Fett
146,Joe Swanson as Imperial Probe Droid
146,Carter Pewterschmidt as Emperor Palpatine
146,Dr. Hartman as General Rieekan
146,Bruce as Captain/Admiral Piett
146,James Woods as General Veers
146,Holden Caulfield as Admiral Ozzel
146,Meg Griffin as Herself and Exogorth
146,Cookie Monster as Wampa
146,Consuela
146,Ryan Seacrest
146,James Caan
146,Kirker Butler
146,Seth MacFarlane
146,David Goodman
146,Elroy Jetson
146,Don Knotts
146,Rodney Dangerfield
146,The Beatles
146,Raggedy Andy
146,George Takei
146,Duane Chapman
146,Ivan Drago
146,Tom Selleck
146,Gordon
146,David
146,Lobot
146,Dack Ralter
146,IG-88
146,Dennis Haysbert
146,Kenny Baker
146,Iron Man
146,Owen Lars
146,Beru Lars
146,Zuckuss
146,Bossk
146,Prom Night Dumpster Baby
146,Imperial Stormtroopers
146,Brigitte Nielsen
147,Lois Griffin
147,Peter Griffin
147,Brian Griffin
147,Stewie Griffin
147,Meg Griffin
147,Chris Griffin
147,Joe Swanson
147,Quagmire
147,Dr. Hartman
147,Tom Tucker
147,God
147,Naomi & Dale Robinson
147,Terry
147,Ozone & Turbo
147,Whiskers
147,Ziggy the Zygote
147,The Count
147,The Three Stooges
147,Guy That Would Have Killed Adolf Hitler
147,Osama bin Laden's America-Loving Older Brother
148,Peter Griffin
148,Lois Griffin
148,Meg Griffin
148,Chris Griffin
148,Stewie Griffin
148,Brian Griffin
148,Jillian
148,James Woods
148,Bonnie Swanson
148,Joe Swanson
148,Tom Tucker
148,Diane Simmons
148,Carl
148,Dr. Hartman
148,Glenn Quagmire
148,Seamus
148,Mort Goldman
148,Muriel Goldman
148,Mayor Adam West
148,Consuela
148,Herbert
148,Priscilla
148,Derek Wilcox
148,Stephanie
148,Tricia Takanawa
148,Willy
148,Uncensored version: Tomik and Bellgarde
149,Brian Griffin
149,Rush Limbaugh
149,Peter Griffin
149,Lois Griffin
149,Stewie Griffin
149,Chris Griffin
149,Meg Griffin
149,Stan Smith
149,Mike Brady
149,Carol Brady
149,"African American ""friends"""
149,Joyce Kinney
149,Tom Tucker
149,Ollie Williams
149,John McCain
149,Hot Dog
149,Barney Frank
149,The Harlem Globetrotters
149,Nancy Pelosi
149,Mickey Rourke
149,Chuck Norris
149,Jon Voight
149,George W. Bush
149,Barack Obama
149,Ronald Reagan
149,Bill Clinton
149,Jimmy Carter
149,Dick Cheney
149,Tyler Labine
149,Benjamin Stockham
149,Frank Dolce
149,Matthew Levy Uncensored version - George H. W. Bush
149,Rupert
150,Carter Pewterschmidt
150,Barbara Pewterschmidt
150,Peter Griffin
150,Lois Griffin
150,Heather Mills
150,Brian Griffin
150,Quagmire
150,Joe Swanson
150,Paula
150,Jonathan Lipnicki
150,Diabeto
150,Roginald
150,Storyteller
150,Clarence
151,Peter Griffin
151,Joe Swanson
151,Quagmire
151,Brian Griffin
151,Stewie Griffin
151,Meg Griffin
151,Lois Griffin
151,Chris Griffin
151,Rupert
151,Mayor Adam West
151,Mort Goldman
151,Connie DiMico
151,Patty
151,Esther
151,Ruth
151,"Richard ""Dick"" Pump"
151,Justin
151,The Pink Panther
151,Bill Clinton
151,Scarlett Johansson
151,Laura Linney Uncensored version: Michael Cera
151,Floyd Wetherton
152,Lois Griffin
152,Peter Griffin
152,Stewie Griffin
152,Brian Griffin
152,Meg Griffin
152,Chris Griffin
152,Joe Swanson
152,Glenn Quagmire
152,Bonnie Swanson
152,Bruce
152,Carter Pewterschmidt
152,Barbara Pewterschmidt
152,Deirdre Jackson
152,Mayor Adam West
152,Herbert
152,Angela
152,Seamus
152,Mort Goldman
152,Dr. Hartman
152,Tom Tucker
152,Floyd Wetherton
153,Brian Griffin
153,Stewie Griffin
153,Peter Griffin
153,Lois Griffin
153,Chris Griffin
153,Meg Griffin
153,Rupert
153,Tom Tucker
153,Mayor Adam West
153,Sharhooz
153,Kelly
153,Jan
153,Spuds MacKenzie
153,Renée Zellweger
153,Bill Maher
153,Arianna Huffington
153,Dana Gould
153,Melanie Griffith Uncensored version: Bradley Cooper
154,Stewie Griffin
154,Brian Griffin
154,Santa Claus
154,Peter Griffin
154,Lois Griffin
154,Meg Griffin
154,Chris Griffin
154,Rupert
154,Ron MacFarlane
154,Aurora Boreanaz
154,Quagmire
154,Bonnie Swanson
154,Joe Swanson
154,Susie Swanson
154,Mort Goldman
154,Neil Goldman
154,Bruce
154,Consuela
154,Herbert
154,Mayor Adam West
154,Tom Tucker
154,Angela
154,Jillian
154,Carl
154,Tomik
154,Bellgarde
154,Carter Pewterschmidt
154,Barbara Pewterschmidt
154,Seamus
154,Dr. Hartman
154,Jesse
154,Cleveland Brown
154,Tricia Takanawa
154,Dan
154,Abby
154,Jerry the Goose
154,Robert
154,Janice
154,Lisa
154,Jane
154,Rosalynn
154,Winnie-the-Pooh
154,Eeyore
154,Scott Baio
154,Jessica Biel
154,Megan Fox
154,Jennifer Garner
154,Nick Jonas
154,Gary Busey
154,Michael Landon
154,Charles Manson
154,Osama bin Laden
154,Bette Midler
154,Ted Kaczynski Uncensored version: Joseph
154,The Virgin Mary
155,Peter Griffin
155,Brian Griffin
155,Stewie Griffin
155,Meg Griffin
155,Chris Griffin
155,Lois Griffin
155,Quagmire
155,Joe Swanson
155,Horace
155,Principal Shepherd
155,Tom Tucker
155,Joyce Kinney
155,Elmer Hartman
155,Barack Obama
155,Nicole Eggert
155,Willie Aames
155,Josie Davis
155,Sandra Kerns
155,Scott Baio
155,Alexander Polinsky
155,James T. Callahan
155,Drew Carey
155,Emily Brontë
155,Charlotte Brontë
155,Anne Brontë
156,Lois Griffin
156,Joyce Kinney
156,Peter Griffin
156,Chris Griffin
156,Meg Griffin
156,Stewie Griffin
156,Brian Griffin
156,Rupert
156,Quagmire
156,Bonnie Swanson
156,Joe Swanson
156,Tom Tucker
156,Seamus
156,Consuela
156,Ollie Williams
156,Carter Pewterschmidt
156,Barbara Pewterschmidt
156,Thelma Griffin
156,Angus Reid
156,News editor Mike
156,Dale Robinson
156,Danny Zuko
156,Sandy Olsson
156,Raul and Other Guy
156,Fozzie Bear
156,Kermit the Frog
156,Tina Fey
156,Ellen DeGeneres
157,Peter Griffin
157,Brian Griffin
157,Death
157,Lois Griffin
157,Meg Griffin
157,Chris Griffin
157,Stewie Griffin
157,Bruce
157,Joe Swanson
157,Glenn Quagmire
157,Judge
157,Dr. Hartman
157,Carl
157,Tom Tucker
157,Ollie Williams
157,Tomik and Bellgarde
157,Angela
157,Greg
157,Jenny
157,Tom Hanks
157,The Cast of The Sound of Music
157,William Wordsworth
157,Philip
157,Ernest
157,Jonathan Uncensored version: Jeffrey
157,Julia Roberts
158,Chris Griffin
158,Franz Gutentag
158,Herbert
158,Peter Griffin
158,Lois Griffin
158,Meg Griffin
158,Stewie Griffin
158,Brian Griffin
158,Quagmire
158,Jesse
158,Frieda
159,Joe Swanson
159,Meg Griffin
159,Stewie Griffin
159,Brian Griffin
159,Evil Stewie Griffin
159,Peter Griffin
159,Lois Griffin
159,Glenn Quagmire
159,Susie Swanson
159,Bonnie Swanson
159,Herbert
159,Kool-Aid Man
